r,tau,v
1.9100000000000001,2.5,0.0009486636224062062
1.92,2.5,0.0009260027366707244
1.93,2.5,0.0009040301846323687
1.94,2.5,0.0008827233359252672
1.95,2.5,0.0008620604127700094
1.96,2.5,0.0008420204556855006
1.97,2.5,0.0008225832907284055
1.98,2.5,0.0008037294981764613
1.99,2.5,0.0007854403826128185
2.0,2.5,0.0007676979443416753
2.0100000000000002,2.5,0.000750484852077354
2.02,2.5,0.0007337844168520139
2.0300000000000002,2.5,0.0007175805670855814
2.04,2.5,0.0007018578247699362
2.05,2.5,0.0006866012827110613
2.06,2.5,0.0006717965827858797
2.07,2.5,0.0006574298951601707
2.08,2.5,0.0006434878984366091
2.09,2.5,0.0006299577606753825
2.1,2.5,0.0006168271212549011
2.11,2.5,0.0006040840735279671
2.12,2.5,0.0005917171482487094
2.13,2.5,0.0005797152977213237
2.14,2.5,0.0005680678806401259
2.15,2.5,0.000556764647593388
2.16,2.5,0.0005457957272004976
2.17,2.5,0.0005351516128474457
2.18,2.5,0.0005248231499965978
2.19,2.5,0.0005148015240439211
2.2,2.5,0.0005050782486994269
2.21,2.5,0.0004956451548640987
2.22,2.5,0.0004864943799820626
2.23,2.5,0.00047761835784822243
2.24,2.5,0.0004690098088433963
2.25,2.5,0.00046066173058521685
2.2600000000000002,2.5,0.00045256738896732435
2.27,2.5,0.0004447203095747047
2.2800000000000002,2.5,0.00043711426945528464
2.29,2.5,0.000429743289226191
2.3000000000000003,2.5,0.00042260162550435197
2.31,2.5,0.00041568376363739835
2.32,2.5,0.000408984410721953
2.33,2.5,0.00040249848889659063
2.34,2.5,0.0003962211288875946
2.35,2.5,0.00039014766379422025
2.36,2.5,0.0003842736230919662
2.37,2.5,0.0003785947268517644
2.38,2.5,0.00037310688014276943
2.39,2.5,0.00036780616760520644
2.4,2.5,0.0003626888481800542
2.41,2.5,0.0003577513499759838
2.42,2.5,0.00035299026524483713
2.43,2.5,0.00034840234545739743
2.44,2.5,0.00034398449644810575
2.45,2.5,0.00033973377360905864
2.46,2.5,0.000335647377097952
2.47,2.5,0.0003317226470441376
2.48,2.5,0.00032795705871183393
2.49,2.5,0.0003243482175889593
2.5,2.5,0.00032089385436236795
2.5100000000000002,2.5,0.0003175918197303669
2.52,2.5,0.00031444007902101177
2.5300000000000002,2.5,0.0003114367065514247
2.54,2.5,0.00030857987966569767
2.5500000000000003,2.5,0.00030586787238706236
2.56,2.5,0.000303299048623253
2.57,2.5,0.0003008718548233569
2.58,2.5,0.00029858481199944567
2.59,2.5,0.0002964365070102469
2.6,2.5,0.0002944255829820927
2.61,2.5,0.00029255072874197354
2.62,2.5,0.0002908106671117548
2.63,2.5,0.00028920414188891115
2.64,2.5,0.0002877299033313524
2.65,2.5,0.0002863866919479189
2.66,2.5,0.0002851732203455648
2.67,2.5,0.00028408815288073384
2.68,2.5,0.00028313008282893515
2.69,2.5,0.00028229750676462054
2.7,2.5,0.00028158879579738935
2.71,2.5,0.00028100216330298033
2.72,2.5,0.00028053562873764213
2.73,2.5,0.0002801869771265594
2.74,2.5,0.0002799537137846439
2.75,2.5,0.00027983301383817697
2.7600000000000002,2.5,0.0002798216661297876
2.77,2.5,0.00027991601113602625
2.7800000000000002,2.5,0.0002801118726204587
2.79,2.5,0.00028040448290054637
2.8000000000000003,2.5,0.0002807884018380391
2.81,2.5,0.00028125743002540605
2.82,2.5,0.0002818045171725608
2.83,2.5,0.0002824216674523141
2.84,2.5,0.00028309984464388205
2.85,2.5,0.00028382888145154686
2.86,2.5,0.0002845973994688756
2.87,2.5,0.00028539274923832495
2.88,2.5,0.0002862009838902249
2.89,2.5,0.00028700688544698957
2.9,2.5,0.00028779407053481016
2.91,2.5,0.0002885452127149055
2.92,2.5,0.0002892424329100545
2.93,2.5,0.00028986792887538684
2.94,2.5,0.00029040494109257363
2.95,2.5,0.0002908391884557328
2.96,2.5,0.0002911609559111471
2.97,2.5,0.0002913680824946012
2.98,2.5,0.0002914701880963312
2.99,2.5,0.0002914945992043102
3.0,2.5,0.0002914945992043102
0.0,2.6,0.0
0.01,2.6,0.0014157633404869186
0.02,2.6,0.0028300498894933746
0.03,2.6,0.004241078257320859
0.04,2.6,0.005647145462909516
0.05,2.6,0.007046556278787081
0.06,2.6,0.008437614705019357
0.07,2.6,0.009818621845758243
0.08,2.6,0.011187875323207357
0.09,2.6,0.01254366918406364
0.1,2.6,0.013884293986837794
0.11,2.6,0.015208036966372131
0.12,2.6,0.016513182247337863
0.13,2.6,0.01779801111231587
0.14,2.6,0.019060802349200184
0.15,2.6,0.020299832716627948
0.16,2.6,0.021513377578784614
0.17,2.6,0.022699711773949093
0.18,2.6,0.0238571107952587
0.19,2.6,0.024983852377609854
0.2,2.6,0.02607821860121176
0.21,2.6,0.027138498639526623
0.22,2.6,0.028162992296261406
0.23,2.6,0.029150014491379248
0.24,2.6,0.030097900867870685
0.25,2.6,0.0310050146969986
0.26,2.6,0.03186975525696204
0.27,2.6,0.032690567845289904
0.28,2.6,0.03346595555535049
0.29,2.6,0.0341944928989203
0.3,2.6,0.03487484128717084
0.31,2.6,0.0355057662903453
0.32,2.6,0.036086156482231006
0.33,2.6,0.036615043542308226
0.34,2.6,0.03709162314218227
0.35000000000000003,2.6,0.037515275993057116
0.36,2.6,0.037885588290134595
0.37,2.6,0.03820237067310524
0.38,2.6,0.03846567474551649
0.39,2.6,0.03867580617546221
0.4,2.6,0.038833333448133826
0.41000000000000003,2.6,0.038939091464461666
0.42,2.6,0.0389941793789268
0.43,2.6,0.03899995233450163
0.44,2.6,0.03895800706572571
0.45,2.6,0.038870161676825624
0.46,2.6,0.03873843023071575
0.47000000000000003,2.6,0.038564993075977536
0.48,2.6,0.03835216406511164
0.49,2.6,0.03810235595828782
0.5,2.6,0.03781804535203771
0.51,2.6,0.03750173842237386
0.52,2.6,0.0371559386374576
0.53,2.6,0.03678311739501708
0.54,2.6,0.036385688298013384
0.55,2.6,0.03596598552359434
0.56,2.6,0.03552624648835016
0.5700000000000001,2.6,0.03506859878605471
0.58,2.6,0.03459505118555563
0.59,2.6,0.03410748833331271
0.6,2.6,0.033607668708716315
0.61,2.6,0.03309722532787153
0.62,2.6,0.03257766867703687
0.63,2.6,0.032050391372662294
0.64,2.6,0.03151667408284685
0.65,2.6,0.030977692297230085
0.66,2.6,0.030434523592090527
0.67,2.6,0.029888155099285794
0.68,2.6,0.029339490947437888
0.6900000000000001,2.6,0.028789359498790412
0.7000000000000001,2.6,0.028238520253646888
0.71,2.6,0.027687670335562426
0.72,2.6,0.027137450504384455
0.73,2.6,0.026588450671234762
0.74,2.6,0.0260412149102755
0.75,2.6,0.025496245977406823
0.76,2.6,0.024954009356852148
0.77,2.6,0.02441493686366495
0.78,2.6,0.02387942983440132
0.79,2.6,0.02334786194016838
0.8,2.6,0.022820581656604177
0.81,2.6,0.022297914424531187
0.8200000000000001,2.6,0.02178016453342052
0.8300000000000001,2.6,0.02126761675774206
0.84,2.6,0.020760537773948387
0.85,2.6,0.02025917738340759
0.86,2.6,0.019763769564228324
0.87,2.6,0.01927453337262612
0.88,2.6,0.018791673712345663
0.89,2.6,0.018315381988702705
0.9,2.6,0.01784583666206911
0.91,2.6,0.017383203714037024
0.92,2.6,0.01692763703814342
0.93,2.6,0.016479278765825223
0.9400000000000001,2.6,0.01603825953722747
0.9500000000000001,2.6,0.015604698725584726
0.96,2.6,0.015178704623102333
0.97,2.6,0.014760374595606064
0.98,2.6,0.014349795212607567
0.99,2.6,0.013947042358927193
1.0,2.6,0.01355218133353953
1.01,2.6,0.013165266940880003
1.02,2.6,0.012786343579448033
1.03,2.6,0.012415445332176506
1.04,2.6,0.012052596062632741
1.05,2.6,0.011697809520785075
1.06,2.6,0.011351089461671472
1.07,2.6,0.011012429779929916
1.08,2.6,0.01068181466277024
1.09,2.6,0.010359218763547435
1.1,2.6,0.010044607397696304
1.11,2.6,0.00973793676237507
1.12,2.6,0.009439154180707255
1.1300000000000001,2.6,0.009148198371102964
1.1400000000000001,2.6,0.008864999741725315
1.1500000000000001,2.6,0.00858948070971679
1.16,2.6,0.00832155604441885
1.17,2.6,0.00806113323342708
1.18,2.6,0.007808112869954235
1.19,2.6,0.007562389059653934
1.2,2.6,0.007323849844754048
1.21,2.6,0.0070923776430888595
1.22,2.6,0.006867849699437272
1.23,2.6,0.006650138546365994
1.24,2.6,0.006439112471694752
1.25,2.6,0.006234635989613678
1.26,2.6,0.0060365703124771975
1.27,2.6,0.005844773820304619
1.28,2.6,0.005659102525127002
1.29,2.6,0.005479410527381419
1.3,2.6,0.005305550461757577
1.31,2.6,0.005137373930043102
1.32,2.6,0.004974731918766752
1.33,2.6,0.00481747519962069
1.34,2.6,0.004665454710941957
1.35,2.6,0.004518521918761829
1.36,2.6,0.004376529156219662
1.37,2.6,0.004239329940391831
1.3800000000000001,2.6,0.0041067792658584495
1.3900000000000001,2.6,0.003978733874580167
1.4000000000000001,2.6,0.0038550525019013793
1.41,2.6,0.0037355960987337385
1.42,2.6,0.0036202280301667954
1.43,2.6,0.003508814250960207
1.44,2.6,0.003401223458526476
1.45,2.6,0.003297327224185056
1.46,2.6,0.0031970001035560194
1.47,2.6,0.0031001197271092545
1.48,2.6,0.0030065668719329148
1.49,2.6,0.0029162255158703835
1.5,2.6,0.002828982875200316
1.51,2.6,0.0027447294270818625
1.52,2.6,0.002663358917965165
1.53,2.6,0.002584768359206652
1.54,2.6,0.002508858011062732
1.55,2.6,0.0024355313562465105
1.56,2.6,0.002364695064166551
1.57,2.6,0.0022962589469421803
1.58,2.6,0.0022301359082288687
1.59,2.6,0.002166241885826848
1.6,2.6,0.0021044957889947247
1.61,2.6,0.002044819431325277
1.62,2.6,0.001987137459985322
1.6300000000000001,2.6,0.0019313772820394723
1.6400000000000001,2.6,0.0018774689885368968
1.6500000000000001,2.6,0.0018253452769657658
1.6600000000000001,2.6,0.0017749413726373983
1.67,2.6,0.0017261949494793054
1.68,2.6,0.0016790460506864017
1.69,2.6,0.0016334370096204814
1.7,2.6,0.001589312371296296
1.71,2.6,0.001546618814751579
1.72,2.6,0.0015053050765645296
1.73,2.6,0.0014653218757267239
1.74,2.6,0.0014266218400637166
1.75,2.6,0.0013891594343395856
1.76,2.6,0.001352890890185569
1.77,2.6,0.001317774137939424
1.78,2.6,0.0012837687404727725
1.79,2.6,0.0012508358290494385
1.8,2.6,0.0012189380412684328
1.81,2.6,0.001188039461082894
1.82,2.6,0.0011581055609254825
1.83,2.6,0.0011291031459131225
1.84,2.6,0.001101000300125725
1.85,2.6,0.0010737663349179012
1.86,2.6,0.001047371739249195
1.87,2.6,0.0010217881319691596
1.8800000000000001,2.6,0.0009969882160229767
1.8900000000000001,2.6,0.0009729457345310832
1.9000000000000001,2.6,0.0009496354286826037
1.9100000000000001,2.6,0.0009270329973917791
1.92,2.6,0.0009051150586572547
1.93,2.6,0.0008838591125672716
1.94,2.6,0.0008632435058887731
1.95,2.6,0.000843247398195349
1.96,2.6,0.0008238507294557028
1.97,2.6,0.0008050341890436573
1.98,2.6,0.0007867791860940974
1.99,2.6,0.0007690678211686245
2.0,2.6,0.0007518828591645277
2.0100000000000002,2.6,0.0007352077034165548
2.02,2.6,0.0007190263709403709
2.0300000000000002,2.6,0.0007033234687677654
2.04,2.6,0.0006880841713281259
2.05,2.6,0.0006732941988250502
2.06,2.6,0.0006589397965686808
2.07,2.6,0.0006450077152138666
2.08,2.6,0.0006314851918771321
2.09,2.6,0.0006183599320745799
2.1,2.6,0.0006056200924562376
2.11,2.6,0.0005932542642918231
2.12,2.6,0.0005812514576862209
2.13,2.6,0.0005696010864794948
2.14,2.6,0.0005582929537995551
2.15,2.6,0.0005473172382469436
2.16,2.6,0.0005366644806794492
2.17,2.6,0.0005263255715652855
2.18,2.6,0.00051629173888201
2.19,2.6,0.0005065545365317837
2.2,2.6,0.0004971058332580602
2.21,2.6,0.0004879378020331466
2.22,2.6,0.0004790429098966572
2.23,2.6,0.0004704139082257703
2.24,2.6,0.0004620438234147187
2.25,2.6,0.00045392594794716156
2.2600000000000002,2.6,0.00044605383183817356
2.27,2.6,0.0004384212744333828
2.2800000000000002,2.6,0.0004310223165462589
2.29,2.6,0.0004238512329108518
2.3000000000000003,2.6,0.000416902524943724
2.31,2.6,0.0004101709137900057
2.32,2.6,0.0004036513336409092
2.33,2.6,0.00039733892530868195
2.34,2.6,0.000391229030040323
2.35,2.6,0.0003853171835562407
2.36,2.6,0.00037959911029155345
2.37,2.6,0.00037407071783943606
2.38,2.6,0.00036872809156382333
2.39,2.6,0.0003635674893687231
2.4,2.6,0.00035858533660848086
2.41,2.6,0.0003537782211231362
2.42,2.6,0.00034914288836801103
2.43,2.6,0.0003446762366292158
2.44,2.6,0.0003403753122952912
2.45,2.6,0.0003362373051631555
2.46,2.6,0.00033225954374412373
2.47,2.6,0.0003284394905555654
2.48,2.6,0.0003247747373547844
2.49,2.6,0.0003212630002838687
2.5,2.6,0.0003179021148885283
2.5100000000000002,2.6,0.00031469003096114647
2.52,2.6,0.00031162480717435176
2.5300000000000002,2.6,0.00030870460544144153
2.54,2.6,0.0003059276849490401
2.5500000000000003,2.6,0.00030329239578755874
2.56,2.6,0.00030079717212623823
2.57,2.6,0.00029844052482910365
2.58,2.6,0.0002962210334294618
2.59,2.6,0.0002941373373617501
2.6,2.6,0.00029218812632640564
2.61,2.6,0.00029037212967031214
2.62,2.6,0.0002886881046345428
2.63,2.6,0.0002871348232980254
2.64,2.6,0.00028571105804374577
2.65,2.6,0.0002844155653535958
2.66,2.6,0.00028324706769731616
2.67,2.6,0.00028220423327042493
2.68,2.6,0.00028128565331023565
2.69,2.6,0.00028048981669481874
2.7,2.6,0.00027981508149232134
2.71,2.6,0.00027925964312117265
2.72,2.6,0.0002788214987295345
2.73,2.6,0.00027849840741942785
2.74,2.6,0.0002782878459036188
2.75,2.6,0.00027818695920022623
2.7600000000000002,2.6,0.00027819250598898354
2.77,2.6,0.00027830079830593475
2.7800000000000002,2.6,0.0002785076353477914
2.79,2.6,0.00027880823132031817
2.8000000000000003,2.6,0.0002791971374933257
2.81,2.6,0.00027966815899181045
2.82,2.6,0.000280214267381515
2.83,2.6,0.0002808275108518807
2.84,2.6,0.0002814989248633162
2.85,2.6,0.0002822184476454797
2.86,2.6,0.0002829748469795091
2.87,2.6,0.00028375566762540934
2.88,2.6,0.00028454721269873575
2.89,2.6,0.00028533457778875097
2.9,2.6,0.00028610176408504814
2.91,2.6,0.00028683190702669375
2.92,2.6,0.00028750767091132833
2.93,2.6,0.0002881118789307686
2.94,2.6,0.00028862847392897655
2.95,2.6,0.0002890439403342331
2.96,2.6,0.0002893493654087286
2.97,2.6,0.0002895433827619841
2.98,2.6,0.00028963632897506205
2.99,2.6,0.0002896560634567937
3.0,2.6,0.0002896560634567937
0.0,2.7,0.0
0.01,2.7,0.0013782654752735142
0.02,2.7,0.0027550699852464063
0.03,2.7,0.0041286508230258855
0.04,2.7,0.005497322719348267
0.05,2.7,0.006859407844455813
0.06,2.7,0.00821322730533846
0.07,2.7,0.009557098980178317
0.08,2.7,0.010889336869666378
0.09,2.7,0.012208250929188591
0.1,2.7,0.013512147072913299
0.11,2.7,0.014799327247538782
0.12,2.7,0.01606808954913339
0.13,2.7,0.017316728391127623
0.14,2.7,0.01854353475183051
0.15,2.7,0.01974679654531344
0.16,2.7,0.02092479917395678
0.17,2.7,0.02207582633607275
0.18,2.7,0.02319816117848358
0.19,2.7,0.024290087901882737
0.2,2.7,0.02534989394594316
0.21,2.7,0.026375872900697716
0.22,2.7,0.027366328309494682
0.23,2.7,0.028319578545078595
0.24,2.7,0.02923396295167244
0.25,2.7,0.03010784944950561
0.26,2.7,0.030939643790483213
0.27,2.7,0.03172780063094739
0.28,2.7,0.03247083654588402
0.29,2.7,0.03316734504509532
0.3,2.7,0.033816013563425514
0.31,2.7,0.034415642283594276
0.32,2.7,0.0349651645134838
0.33,2.7,0.03546366818514437
0.34,2.7,0.03591041787922632
0.35000000000000003,2.7,0.03630487661879732
0.36,2.7,0.036646726536428934
0.37,2.7,0.036935887415944654
0.38,2.7,0.03717253206307014
0.39,2.7,0.03735709748284251
0.4,2.7,0.03749029094599846
0.41000000000000003,2.7,0.03757309021407235
0.42,2.7,0.037606737456465957
0.43,2.7,0.037592726715368265
0.44,2.7,0.037532785130427536
0.45,2.7,0.03742884849277081
0.46,2.7,0.03728303202365427
0.47000000000000003,2.7,0.03709759753557007
0.48,2.7,0.036874918308811046
0.49,2.7,0.036617443090417555
0.5,2.7,0.036327660592970726
0.51,2.7,0.036008065747349854
0.52,2.7,0.03566112876518229
0.53,2.7,0.03528926781812399
0.54,2.7,0.03489482586942411
0.55,2.7,0.034480051923913506
0.56,2.7,0.03404708671684976
0.5700000000000001,2.7,0.03359795265508616
0.58,2.7,0.03313454766438591
0.59,2.7,0.03265864248691736
0.6,2.7,0.032171880910463406
0.61,2.7,0.03167578238971021
0.62,2.7,0.031171746532146924
0.63,2.7,0.030661058957864473
0.64,2.7,0.0301448980955477
0.65,2.7,0.02962434253880178
0.66,2.7,0.02910037865165687
0.67,2.7,0.028573908175140862
0.68,2.7,0.028045755644995854
0.6900000000000001,2.7,0.02751667548218488
0.7000000000000001,2.7,0.02698735866176687
0.71,2.7,0.026458438901953693
0.72,2.7,0.02593049834403378
0.73,2.7,0.02540407271607221
0.74,2.7,0.024879655989751077
0.75,2.7,0.02435770455129523
0.76,2.7,0.023838640915111405
0.77,2.7,0.02332285701329563
0.78,2.7,0.022810717096358367
0.79,2.7,0.022302560280926583
0.8,2.7,0.02179870277937865
0.81,2.7,0.021299439844704195
0.8200000000000001,2.7,0.02080504746172065
0.8300000000000001,2.7,0.020315783813341256
0.84,2.7,0.01983189054804262
0.85,2.7,0.019353593872169485
0.86,2.7,0.018881105488309503
0.87,2.7,0.01841462339871856
0.88,2.7,0.017954332590742077
0.89,2.7,0.01750040561930515
0.9,2.7,0.01705300309991998
0.91,2.7,0.016612274124193773
0.92,2.7,0.01617835660855786
0.93,2.7,0.0157513775858468
0.9400000000000001,2.7,0.015331453448392011
0.9500000000000001,2.7,0.014918690150478095
0.96,2.7,0.014513183377293277
0.97,2.7,0.014115018686904205
0.98,2.7,0.013724271631224522
0.99,2.7,0.013341007861486112
1.0,2.7,0.012965283223285967
1.01,2.7,0.012597143845888161
1.02,2.7,0.01223662623008952
1.03,2.7,0.011883757338621102
1.04,2.7,0.011538554692680204
1.05,2.7,0.011201026477879088
1.06,2.7,0.010871171662534082
1.07,2.7,0.010548980130864066
1.08,2.7,0.010234432833314835
1.09,2.7,0.00992750195585775
1.1,2.7,0.009628151109727479
1.11,2.7,0.009336335542696104
1.12,2.7,0.009052002372573267
1.1300000000000001,2.7,0.008775090843251647
1.1400000000000001,2.7,0.008505532603247544
1.1500000000000001,2.7,0.008243252006289857
1.16,2.7,0.007988166433170634
1.17,2.7,0.007740186633727468
1.18,2.7,0.007499217087516361
1.19,2.7,0.007265156381448948
1.2,2.7,0.007037897602410415
1.21,2.7,0.006817328742654418
1.22,2.7,0.006603333115620408
1.23,2.7,0.006395789779644133
1.24,2.7,0.006194573966971466
1.25,2.7,0.005999557515421203
1.26,2.7,0.005810609300041626
1.27,2.7,0.005627595662116054
1.28,2.7,0.005450380832992633
1.29,2.7,0.0052788273502564565
1.3,2.7,0.005112796463960776
1.31,2.7,0.004952148530757639
1.32,2.7,0.004796743393991484
1.33,2.7,0.004646440747995468
1.34,2.7,0.004501100485077457
1.35,2.7,0.004360583023902658
1.36,2.7,0.0042247496182239485
1.37,2.7,0.004093462645131606
1.3800000000000001,2.7,0.003966585872248614
1.3900000000000001,2.7,0.0038439847034995103
1.4000000000000001,2.7,0.003725526403305443
1.41,2.7,0.003611080299262676
1.42,2.7,0.003500517963533864
1.43,2.7,0.0033937133733591028
1.44,2.7,0.0032905430512344697
1.45,2.7,0.003190886185454306
1.46,2.7,0.0030946247317865595
1.47,2.7,0.003001643497188988
1.48,2.7,0.0029118302065103416
1.49,2.7,0.002825075553200048
1.5,2.7,0.0027412732350674592
1.51,2.7,0.0026603199761819508
1.52,2.7,0.002582115535984797
1.53,2.7,0.0025065627067130036
1.54,2.7,0.002433567300186662
1.55,2.7,0.0023630381250224334
1.56,2.7,0.002294886955265043
1.57,2.7,0.002229028491428875
1.58,2.7,0.0021653803148741955
1.59,2.7,0.0021038628363908777
1.6,2.7,0.0020443992398312015
1.61,2.7,0.0019869154215601584
1.62,2.7,0.0019313399264455787
1.6300000000000001,2.7,0.001877603881051286
1.6400000000000001,2.7,0.0018256409246506812
1.6500000000000001,2.7,0.0017753871386100488
1.6600000000000001,2.7,0.001726780974656584
1.67,2.7,0.0016797631824769029
1.68,2.7,0.0016342767370583736
1.69,2.7,0.0015902667661342647
1.7,2.7,0.0015476804780534432
1.71,2.7,0.0015064670903448154
1.72,2.7,0.0014665777592346805
1.73,2.7,0.0014279655103036195
1.74,2.7,0.0013905851704774216
1.75,2.7,0.0013543933014786979
1.76,2.7,0.0013193481348792785
1.77,2.7,0.0012854095088324015
1.78,2.7,0.0012525388065742161
1.79,2.7,0.0012206988967327994
1.8,2.7,0.0011898540755051396
1.81,2.7,0.0011599700107003514
1.82,2.7,0.0011310136876812992
1.83,2.7,0.001102953357189656
1.84,2.7,0.0010757584850527731
1.85,2.7,0.0010493997037396311
1.86,2.7,0.0010238487657591717
1.87,2.7,0.000999078498847562
1.8800000000000001,2.7,0.0009750627629129356
1.8900000000000001,2.7,0.000951776408703117
1.9000000000000001,2.7,0.0009291952381447143
1.9100000000000001,2.7,0.0009072959663073481
1.92,2.7,0.0008860561849399096
1.93,2.7,0.00086545432753148
1.94,2.7,0.0008454696358442627
1.95,2.7,0.0008260821278702374
1.96,2.7,0.000807272567150719
1.97,2.7,0.000789022433420592
1.98,2.7,0.0007713138945080722
1.99,2.7,0.0007541297794576424
2.0,2.7,0.0007374535528189023
2.0100000000000002,2.7,0.0007212692900499452
2.02,2.7,0.0007055616539964224
2.0300000000000002,2.7,0.0006903158723907187
2.04,2.7,0.0006755177163402847
2.05,2.7,0.0006611534797521151
2.06,2.7,0.000647209959654408
2.07,2.7,0.0006336744373772651
2.08,2.7,0.0006205346605609196
2.09,2.7,0.0006077788259414518
2.1,2.7,0.0005953955628889236
2.11,2.7,0.0005833739176569451
2.12,2.7,0.0005717033383254992
2.13,2.7,0.0005603736603902422
2.14,2.7,0.0005493750929731268
2.15,2.7,0.0005386982056326006
2.16,2.7,0.0005283339157430741
2.17,2.7,0.0005182734764141634
2.18,2.7,0.000508508464929432
2.19,2.7,0.0004990307716768551
2.2,2.7,0.000489832589558026
2.21,2.7,0.0004809064038421009
2.22,2.7,0.000472244982447861
2.23,2.7,0.00046384136664185863
2.24,2.7,0.00045568886212058135
2.25,2.7,0.0004477810304690547
2.2600000000000002,2.7,0.0004401116809705485
2.27,2.7,0.0004326748627553453
2.2800000000000002,2.7,0.0004254648572700337
2.29,2.7,0.0004184761710496423
2.3000000000000003,2.7,0.0004117035287789139
2.31,2.7,0.0004051418666253736
2.32,2.7,0.0003987863258254362
2.33,2.7,0.00039263224651800785
2.34,2.7,0.000386675161800008
2.35,2.7,0.00038091079199367587
2.36,2.7,0.0003753350391021745
2.37,2.7,0.0003699439814553199
2.38,2.7,0.00036473386851083015
2.39,2.7,0.00035970111579745255
2.4,2.7,0.00035484229998891496
2.41,2.7,0.00035015415408847503
2.42,2.7,0.0003456335626937819
2.43,2.7,0.000341277557337774
2.44,2.7,0.00033708331187036163
2.45,2.7,0.0003330481378626249
2.46,2.7,0.00032916947999910983
2.47,2.7,0.0003254449114414371
2.48,2.7,0.0003218721291209375
2.49,2.7,0.00031844894893307723
2.5,2.7,0.0003151733007909232
2.5100000000000002,2.7,0.00031204322349021003
2.52,2.7,0.0003090568593554722
2.5300000000000002,2.7,0.0003062124485988313
2.54,2.7,0.0003035083233423629
2.5500000000000003,2.7,0.00030094290122896153
2.56,2.7,0.0002985146785667648
2.57,2.7,0.0002962222229083676
2.58,2.7,0.000294064164984467
2.59,2.7,0.00029203918989199017
2.6,2.7,0.0002901460274138627
2.61,2.7,0.0002883834413565172
2.62,2.7,0.00028675021776432296
2.63,2.7,0.00028524515184173997
2.64,2.7,0.00028386703341781185
2.65,2.7,0.00028261463076563757
2.66,2.7,0.00028148667255178445
2.67,2.7,0.00028048182768066073
2.68,2.7,0.00027959868277607455
2.69,2.7,0.0002788357170184668
2.7,2.7,0.0002781912740247965
2.71,2.7,0.00027766353044886716
2.72,2.7,0.0002772504609364974
2.73,2.7,0.0002769497990838835
2.74,2.7,0.00027675899401976455
2.75,2.7,0.000276675162250161
2.7600000000000002,2.7,0.0002766950344268567
2.77,2.7,0.00027681489675902637
2.7800000000000002,2.7,0.0002770305268831601
2.79,2.7,0.0002773371241751933
2.8000000000000003,2.7,0.00027772923471682995
2.81,2.7,0.00027820067149577125
2.82,2.7,0.00027874443094241515
2.83,2.7,0.00027935260764526615
2.84,2.7,0.0002800163101354741
2.85,2.7,0.00028072558212923415
2.86,2.7,0.000281469335622467
2.87,2.7,0.00028223530510879254
2.88,2.7,0.0002830100360565751
2.89,2.7,0.00028377892615164224
2.9,2.7,0.00028452634513983
2.91,2.7,0.00028523586911529325
2.92,2.7,0.00028589067873754855
2.93,2.7,0.00028647418947164654
2.94,2.7,0.00028697100721370475
2.95,2.7,0.0002873683370723109
2.96,2.7,0.00028765801974188097
2.97,2.7,0.00028783943335731604
2.98,2.7,0.0002879235847893779
2.99,2.7,0.00028793883119325903
3.0,2.7,0.00028793883119325903
0.0,2.8,0.0
0.01,2.8,0.0013426574414945544
0.02,2.8,0.0026838699829111012
0.03,2.8,0.0040218938708170325
0.04,2.8,0.0053550617926536245
0.05,2.8,0.006681713537723422
0.06,2.8,0.008000187511016903
0.07,2.8,0.009308818517369146
0.08,2.8,0.010605937040791083
0.09,2.8,0.011889868991920724
0.1,2.8,0.013158935617281188
0.11,2.8,0.014411453469648158
0.12,2.8,0.015645734414841368
0.13,2.8,0.016860085685843896
0.14,2.8,0.018052810016845267
0.15,2.8,0.01922220590701958
0.16,2.8,0.0203665680803871
0.17,2.8,0.02148418822563599
0.18,2.8,0.022573356118904847
0.19,2.8,0.023632361253290175
0.2,2.8,0.024659495120745886
0.21,2.8,0.02565305431405268
0.22,2.8,0.026611344637064688
0.23,2.8,0.02753268642824826
0.24,2.8,0.028415421312628603
0.25,2.8,0.029257920597163763
0.26,2.8,0.030058595510037516
0.27,2.8,0.0308159094511556
0.28,2.8,0.03152839236503954
0.29,2.8,0.032194657264997005
0.3,2.8,0.032813418827147854
0.31,2.8,0.03338351383542673
0.32,2.8,0.03390392309812271
0.33,2.8,0.03437379428105385
0.34,2.8,0.03479246492448409
0.35000000000000003,2.8,0.0351594847468393
0.36,2.8,0.0354746362073134
0.37,2.8,0.03573795222174367
0.38,2.8,0.03594972991987746
0.39,2.8,0.03611053941100145
0.4,2.8,0.03622122669447671
0.41000000000000003,2.8,0.03628291010781117
0.42,2.8,0.03629697003224883
0.43,2.8,0.03626503194901328
0.44,2.8,0.03618894332523303
0.45,2.8,0.03607074517051629
0.46,2.8,0.03591263940802718
0.47000000000000003,2.8,0.035716953419023145
0.48,2.8,0.03548610322892924
0.49,2.8,0.03522255680066713
0.5,2.8,0.034928798794472825
0.51,2.8,0.0346072979611026
0.52,2.8,0.03426047808285815
0.53,2.8,0.03389069309315311
0.54,2.8,0.03350020671854339
0.55,2.8,0.033091176721073166
0.56,2.8,0.03266564359114769
0.5700000000000001,2.8,0.032225523362418754
0.58,2.8,0.03177260409420179
0.59,2.8,0.031308545491949454
0.6,2.8,0.030834881106383306
0.61,2.8,0.030353022558775086
0.62,2.8,0.029864265274383375
