fn,rho0,rhocr,ap,nu1,gamma,kp,zetap,zetap2,zetarho,ar,xi,M,kd
1173,1.2,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,24.0,32.0,1.0,0.0001,0.2
1174,1.3,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,24.0,32.0,1.0,0.0001,0.2
1175,1.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,24.0,32.0,1.0,0.0001,0.2
1176,1.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,24.0,32.0,1.0,0.0001,0.2
1177,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,0.0,1.3333333333333333,1.0,0.0001,0.1
1178,0.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,0.0,1.3333333333333333,1.0,0.0001,0.1
1179,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,0.0,1.3333333333333333,1.0,0.0001,0.1
1180,0.7,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,0.0,1.3333333333333333,1.0,0.0001,0.1
1181,0.8,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,0.0,1.3333333333333333,1.0,0.0001,0.1
1182,0.9,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,0.0,1.3333333333333333,1.0,0.0001,0.1
1183,1.0,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,0.0,1.3333333333333333,1.0,0.0001,0.1
1184,1.1,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,0.0,1.3333333333333333,1.0,0.0001,0.1
1185,1.2,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,0.0,1.3333333333333333,1.0,0.0001,0.1
1186,1.3,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,0.0,1.3333333333333333,1.0,0.0001,0.1
1187,1.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,0.0,1.3333333333333333,1.0,0.0001,0.1
1188,1.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,0.0,1.3333333333333333,1.0,0.0001,0.1
1189,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,0.1
1190,0.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,0.1
1191,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,0.1
1192,0.7,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,0.1
1193,0.8,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,0.1
1194,0.9,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,0.1
1195,1.0,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,0.1
1196,1.1,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,0.1
1197,1.2,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,0.1
1198,1.3,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,0.1
1199,1.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,0.1
1200,1.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,0.1
1201,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,0.1
1202,0.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,0.1
1203,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,0.1
1204,0.7,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,0.1
1205,0.8,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,0.1
1206,0.9,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,0.1
1207,1.0,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,0.1
1208,1.1,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,0.1
1209,1.2,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,0.1
1210,1.3,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,0.1
1211,1.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,0.1
1212,1.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,0.1
1213,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,0.1
1214,0.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,0.1
1215,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,0.1
1216,0.7,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,0.1
1217,0.8,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,0.1
1218,0.9,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,0.1
1219,1.0,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,0.1
1220,1.1,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,0.1
1221,1.2,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,0.1
1222,1.3,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,0.1
1223,1.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,0.1
1224,1.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,0.1
1225,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,6.0,8.0,1.0,0.0001,0.1
1226,0.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,6.0,8.0,1.0,0.0001,0.1
1227,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,6.0,8.0,1.0,0.0001,0.1
1228,0.7,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,6.0,8.0,1.0,0.0001,0.1
1229,0.8,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,6.0,8.0,1.0,0.0001,0.1
1230,0.9,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,6.0,8.0,1.0,0.0001,0.1
1231,1.0,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,6.0,8.0,1.0,0.0001,0.1
1232,1.1,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,6.0,8.0,1.0,0.0001,0.1
1233,1.2,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,6.0,8.0,1.0,0.0001,0.1
1234,1.3,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,6.0,8.0,1.0,0.0001,0.1
1235,1.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,6.0,8.0,1.0,0.0001,0.1
1236,1.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,6.0,8.0,1.0,0.0001,0.1
1237,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,8.0,10.666666666666666,1.0,0.0001,0.1
1238,0.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,8.0,10.666666666666666,1.0,0.0001,0.1
1239,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,8.0,10.666666666666666,1.0,0.0001,0.1
1240,0.7,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,8.0,10.666666666666666,1.0,0.0001,0.1
1241,0.8,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,8.0,10.666666666666666,1.0,0.0001,0.1
1242,0.9,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,8.0,10.666666666666666,1.0,0.0001,0.1
1243,1.0,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,8.0,10.666666666666666,1.0,0.0001,0.1
1244,1.1,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,8.0,10.666666666666666,1.0,0.0001,0.1
1245,1.2,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,8.0,10.666666666666666,1.0,0.0001,0.1
1246,1.3,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,8.0,10.666666666666666,1.0,0.0001,0.1
1247,1.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,8.0,10.666666666666666,1.0,0.0001,0.1
1248,1.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,8.0,10.666666666666666,1.0,0.0001,0.1
1249,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,10.0,13.333333333333332,1.0,0.0001,0.1
1250,0.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,10.0,13.333333333333332,1.0,0.0001,0.1
1251,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,10.0,13.333333333333332,1.0,0.0001,0.1
1252,0.7,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,10.0,13.333333333333332,1.0,0.0001,0.1
1253,0.8,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,10.0,13.333333333333332,1.0,0.0001,0.1
1254,0.9,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,10.0,13.333333333333332,1.0,0.0001,0.1
1255,1.0,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,10.0,13.333333333333332,1.0,0.0001,0.1
1256,1.1,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,10.0,13.333333333333332,1.0,0.0001,0.1
1257,1.2,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,10.0,13.333333333333332,1.0,0.0001,0.1
1258,1.3,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,10.0,13.333333333333332,1.0,0.0001,0.1
1259,1.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,10.0,13.333333333333332,1.0,0.0001,0.1
1260,1.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,10.0,13.333333333333332,1.0,0.0001,0.1
1261,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,12.0,16.0,1.0,0.0001,0.1
1262,0.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,12.0,16.0,1.0,0.0001,0.1
1263,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,12.0,16.0,1.0,0.0001,0.1
1264,0.7,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,12.0,16.0,1.0,0.0001,0.1
1265,0.8,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,12.0,16.0,1.0,0.0001,0.1
1266,0.9,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,12.0,16.0,1.0,0.0001,0.1
1267,1.0,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,12.0,16.0,1.0,0.0001,0.1
1268,1.1,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,12.0,16.0,1.0,0.0001,0.1
1269,1.2,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,12.0,16.0,1.0,0.0001,0.1
1270,1.3,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,12.0,16.0,1.0,0.0001,0.1
1271,1.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,12.0,16.0,1.0,0.0001,0.1
1272,1.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,12.0,16.0,1.0,0.0001,0.1
1273,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,14.0,18.666666666666664,1.0,0.0001,0.1
1274,0.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,14.0,18.666666666666664,1.0,0.0001,0.1
1275,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,14.0,18.666666666666664,1.0,0.0001,0.1
1276,0.7,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,14.0,18.666666666666664,1.0,0.0001,0.1
1277,0.8,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,14.0,18.666666666666664,1.0,0.0001,0.1
1278,0.9,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,14.0,18.666666666666664,1.0,0.0001,0.1
1279,1.0,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,14.0,18.666666666666664,1.0,0.0001,0.1
1280,1.1,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,14.0,18.666666666666664,1.0,0.0001,0.1
1281,1.2,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,14.0,18.666666666666664,1.0,0.0001,0.1
1282,1.3,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,14.0,18.666666666666664,1.0,0.0001,0.1
1283,1.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,14.0,18.666666666666664,1.0,0.0001,0.1
1284,1.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,14.0,18.666666666666664,1.0,0.0001,0.1
1285,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,16.0,21.333333333333332,1.0,0.0001,0.1
1286,0.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,16.0,21.333333333333332,1.0,0.0001,0.1
1287,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,16.0,21.333333333333332,1.0,0.0001,0.1
1288,0.7,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,16.0,21.333333333333332,1.0,0.0001,0.1
1289,0.8,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,16.0,21.333333333333332,1.0,0.0001,0.1
1290,0.9,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,16.0,21.333333333333332,1.0,0.0001,0.1
1291,1.0,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,16.0,21.333333333333332,1.0,0.0001,0.1
1292,1.1,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,16.0,21.333333333333332,1.0,0.0001,0.1
1293,1.2,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,16.0,21.333333333333332,1.0,0.0001,0.1
1294,1.3,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,16.0,21.333333333333332,1.0,0.0001,0.1
1295,1.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,16.0,21.333333333333332,1.0,0.0001,0.1
1296,1.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,16.0,21.333333333333332,1.0,0.0001,0.1
1297,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,18.0,24.0,1.0,0.0001,0.1
1298,0.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,18.0,24.0,1.0,0.0001,0.1
1299,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,18.0,24.0,1.0,0.0001,0.1
1300,0.7,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,18.0,24.0,1.0,0.0001,0.1
1301,0.8,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,18.0,24.0,1.0,0.0001,0.1
1302,0.9,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,18.0,24.0,1.0,0.0001,0.1
1303,1.0,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,18.0,24.0,1.0,0.0001,0.1
1304,1.1,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,18.0,24.0,1.0,0.0001,0.1
1305,1.2,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,18.0,24.0,1.0,0.0001,0.1
1306,1.3,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,18.0,24.0,1.0,0.0001,0.1
1307,1.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,18.0,24.0,1.0,0.0001,0.1
1308,1.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,18.0,24.0,1.0,0.0001,0.1
1309,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,20.0,26.666666666666664,1.0,0.0001,0.1
1310,0.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,20.0,26.666666666666664,1.0,0.0001,0.1
1311,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,20.0,26.666666666666664,1.0,0.0001,0.1
1312,0.7,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,20.0,26.666666666666664,1.0,0.0001,0.1
1313,0.8,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,20.0,26.666666666666664,1.0,0.0001,0.1
1314,0.9,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,20.0,26.666666666666664,1.0,0.0001,0.1
1315,1.0,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,20.0,26.666666666666664,1.0,0.0001,0.1
1316,1.1,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,20.0,26.666666666666664,1.0,0.0001,0.1
1317,1.2,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,20.0,26.666666666666664,1.0,0.0001,0.1
1318,1.3,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,20.0,26.666666666666664,1.0,0.0001,0.1
1319,1.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,20.0,26.666666666666664,1.0,0.0001,0.1
1320,1.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,20.0,26.666666666666664,1.0,0.0001,0.1
1321,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,22.0,29.333333333333332,1.0,0.0001,0.1
1322,0.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,22.0,29.333333333333332,1.0,0.0001,0.1
1323,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,22.0,29.333333333333332,1.0,0.0001,0.1
1324,0.7,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,22.0,29.333333333333332,1.0,0.0001,0.1
1325,0.8,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,22.0,29.333333333333332,1.0,0.0001,0.1
1326,0.9,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,22.0,29.333333333333332,1.0,0.0001,0.1
1327,1.0,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,22.0,29.333333333333332,1.0,0.0001,0.1
1328,1.1,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,22.0,29.333333333333332,1.0,0.0001,0.1
1329,1.2,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,22.0,29.333333333333332,1.0,0.0001,0.1
1330,1.3,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,22.0,29.333333333333332,1.0,0.0001,0.1
1331,1.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,22.0,29.333333333333332,1.0,0.0001,0.1
1332,1.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,22.0,29.333333333333332,1.0,0.0001,0.1
1333,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,24.0,32.0,1.0,0.0001,0.1
1334,0.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,24.0,32.0,1.0,0.0001,0.1
1335,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,24.0,32.0,1.0,0.0001,0.1
1336,0.7,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,24.0,32.0,1.0,0.0001,0.1
1337,0.8,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,24.0,32.0,1.0,0.0001,0.1
1338,0.9,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,24.0,32.0,1.0,0.0001,0.1
1339,1.0,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,24.0,32.0,1.0,0.0001,0.1
1340,1.1,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,24.0,32.0,1.0,0.0001,0.1
1341,1.2,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,24.0,32.0,1.0,0.0001,0.1
1342,1.3,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,24.0,32.0,1.0,0.0001,0.1
1343,1.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,24.0,32.0,1.0,0.0001,0.1
1344,1.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,24.0,32.0,1.0,0.0001,0.1
1345,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,0.0,1.3333333333333333,1.0,0.0001,0.01
1346,0.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,0.0,1.3333333333333333,1.0,0.0001,0.01
1347,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,0.0,1.3333333333333333,1.0,0.0001,0.01
1348,0.7,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,0.0,1.3333333333333333,1.0,0.0001,0.01
1349,0.8,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,0.0,1.3333333333333333,1.0,0.0001,0.01
1350,0.9,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,0.0,1.3333333333333333,1.0,0.0001,0.01
1351,1.0,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,0.0,1.3333333333333333,1.0,0.0001,0.01
1352,1.1,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,0.0,1.3333333333333333,1.0,0.0001,0.01
1353,1.2,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,0.0,1.3333333333333333,1.0,0.0001,0.01
1354,1.3,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,0.0,1.3333333333333333,1.0,0.0001,0.01
1355,1.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,0.0,1.3333333333333333,1.0,0.0001,0.01
1356,1.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,0.0,1.3333333333333333,1.0,0.0001,0.01
1357,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,0.01
1358,0.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,0.01
1359,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,0.01
1360,0.7,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,0.01
1361,0.8,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,0.01
1362,0.9,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,0.01
1363,1.0,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,0.01
1364,1.1,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,0.01
1365,1.2,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,0.01
1366,1.3,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,0.01
1367,1.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,0.01
1368,1.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,0.01
1369,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,0.01
1370,0.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,0.01
1371,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,0.01
1372,0.7,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,0.01
1373,0.8,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,0.01
1374,0.9,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,0.01
1375,1.0,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,0.01
1376,1.1,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,0.01
1377,1.2,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,0.01
1378,1.3,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,0.01
1379,1.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,0.01
1380,1.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,0.01
1381,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,0.01
1382,0.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,0.01
1383,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,0.01
1384,0.7,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,0.01
1385,0.8,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,0.01
1386,0.9,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,0.01
1387,1.0,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,0.01
1388,1.1,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,0.01
1389,1.2,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,0.01
1390,1.3,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,0.01
1391,1.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,0.01
1392,1.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,0.01
1393,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,6.0,8.0,1.0,0.0001,0.01
1394,0.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,6.0,8.0,1.0,0.0001,0.01
1395,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,6.0,8.0,1.0,0.0001,0.01
1396,0.7,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,6.0,8.0,1.0,0.0001,0.01
1397,0.8,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,6.0,8.0,1.0,0.0001,0.01
1398,0.9,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,6.0,8.0,1.0,0.0001,0.01
1399,1.0,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,6.0,8.0,1.0,0.0001,0.01
1400,1.1,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,6.0,8.0,1.0,0.0001,0.01
1401,1.2,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,6.0,8.0,1.0,0.0001,0.01
1402,1.3,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,6.0,8.0,1.0,0.0001,0.01
1403,1.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,6.0,8.0,1.0,0.0001,0.01
