fn,rho0,rhocr,ap,nu1,gamma,kp,zetap,zetap2,zetarho,ar,xi,M,kd,Ndefects,epsi,Rad,g2,g3,g4,g5,g6,theta2,theta3,theta4,theta5,theta6
798,0.9,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,18.0,24.0,1.0,0.0001,0.6,6.0,0.012544652910252863,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
799,1.0,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,18.0,24.0,1.0,0.0001,0.6,4.0,0.008378236400955807,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
800,1.1,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,18.0,24.0,1.0,0.0001,0.6,2.0,0.006234185876338838,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
801,1.2,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,18.0,24.0,1.0,0.0001,0.6,0.0,2.717825964282383e-13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
802,1.3,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,18.0,24.0,1.0,0.0001,0.6,0.0,7.984723993104126e-13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
803,1.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,18.0,24.0,1.0,0.0001,0.6,0.0,3.782307800292983e-12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
804,1.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,18.0,24.0,1.0,0.0001,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
805,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,20.0,26.666666666666664,1.0,0.0001,0.6,0.0,0.09382262391795393,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
806,0.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,20.0,26.666666666666664,1.0,0.0001,0.6,0.0,0.09780640445551742,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
807,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,20.0,26.666666666666664,1.0,0.0001,0.6,0.0,0.10688472698579626,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
808,0.7,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,20.0,26.666666666666664,1.0,0.0001,0.6,37.0,0.17977110764070448,40.728151790919405,0.4684586685673304,0.5021491530088005,0.42792461584157093,0.509122070630432,0.5416010034652845,0.040046110252569316,-0.08404720188056565,0.03318854351264291,0.10281439514318191,0.056259370352406864
809,0.8,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,20.0,26.666666666666664,1.0,0.0001,0.6,104.0,0.023164502786736207,8.498312360183265,0.4385090296138354,0.6400909487750664,0.37202684325502033,0.436773955422844,0.5610064403557773,0.026933072111311625,-0.13197416032854012,0.021263228520149773,0.019937011330090144,0.050662354201517185
810,0.9,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,20.0,26.666666666666664,1.0,0.0001,0.6,6.0,0.01150286917044463,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
811,1.0,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,20.0,26.666666666666664,1.0,0.0001,0.6,2.0,0.007602830767168611,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
812,1.1,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,20.0,26.666666666666664,1.0,0.0001,0.6,2.0,0.005665465125283431,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
813,1.2,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,20.0,26.666666666666664,1.0,0.0001,0.6,0.0,7.135736446173269e-11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
814,1.3,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,20.0,26.666666666666664,1.0,0.0001,0.6,0.0,8.79296635503124e-14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
815,1.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,20.0,26.666666666666664,1.0,0.0001,0.6,0.0,2.886579864025407e-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
816,1.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,20.0,26.666666666666664,1.0,0.0001,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
817,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,22.0,29.333333333333332,1.0,0.0001,0.6,0.0,0.11207046300441492,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
818,0.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,22.0,29.333333333333332,1.0,0.0001,0.6,0.0,0.0988677044199619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
819,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,22.0,29.333333333333332,1.0,0.0001,0.6,0.0,0.11916762594478875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
820,0.7,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,22.0,29.333333333333332,1.0,0.0001,0.6,36.0,0.15248716948429641,44.066641979111544,0.45157681876131506,0.477621800534823,0.5100790494124308,0.520102333599216,0.4627829574547304,-0.17487570480391332,0.12383728117577916,0.04415030425178154,0.07823184352218203,-0.041556117455495444
821,0.8,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,22.0,29.333333333333332,1.0,0.0001,0.6,82.0,0.022106647541092705,8.576498971312143,0.4649904342975162,0.6274451028410131,0.3191622376136068,0.4674747452996134,0.5540298156346,0.10546742994521614,0.041932360754734534,-0.0679902609036812,-0.04432210308545045,0.04437218525011188
822,0.9,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,22.0,29.333333333333332,1.0,0.0001,0.6,4.0,0.010609891028200424,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
823,1.0,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,22.0,29.333333333333332,1.0,0.0001,0.6,0.0,7.01768931854474e-9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
824,1.1,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,22.0,29.333333333333332,1.0,0.0001,0.6,2.0,0.005150481253855865,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
825,1.2,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,22.0,29.333333333333332,1.0,0.0001,0.6,0.0,4.732885194869141e-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
826,1.3,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,22.0,29.333333333333332,1.0,0.0001,0.6,0.0,5.8195670504801456e-12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
827,1.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,22.0,29.333333333333332,1.0,0.0001,0.6,0.0,2.439826118916244e-12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
828,1.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,22.0,29.333333333333332,1.0,0.0001,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
829,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,24.0,32.0,1.0,0.0001,0.6,0.0,0.11613704418053888,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
830,0.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,24.0,32.0,1.0,0.0001,0.6,0.0,0.09280898338534099,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
831,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,24.0,32.0,1.0,0.0001,0.6,0.0,0.10756799552518248,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
832,0.7,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,24.0,32.0,1.0,0.0001,0.6,27.0,0.16116611684819293,50.82402537930351,0.3334760105792884,0.4193302815559712,0.43457646998307947,0.40962174489655706,0.4474052675821308,-0.3027116881068854,0.05336191285086008,0.04173987618764851,0.044254401692150766,-0.02185030281232385
833,0.8,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,24.0,32.0,1.0,0.0001,0.6,76.0,0.021060264968345566,8.619162690697841,0.419978592981542,0.5997762958063578,0.4208761817770415,0.4534485322735624,0.562554904303957,-0.16966565027754593,-0.009302072679756903,-0.060222657160727076,-0.007731315643246408,0.03388148122754592
834,0.9,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,24.0,32.0,1.0,0.0001,0.6,2.0,0.009886377765595533,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
835,1.0,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,24.0,32.0,1.0,0.0001,0.6,2.0,0.006369201853121842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
836,1.1,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,24.0,32.0,1.0,0.0001,0.6,0.0,1.1620458595373861e-8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
837,1.2,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,24.0,32.0,1.0,0.0001,0.6,0.0,5.3725468518450725e-11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
838,1.3,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,24.0,32.0,1.0,0.0001,0.6,0.0,3.672617765460018e-13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
839,1.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,24.0,32.0,1.0,0.0001,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
840,1.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,24.0,32.0,1.0,0.0001,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
841,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,0.0,1.3333333333333333,1.0,0.0001,0.4,264.0,0.019399924971313875,5.878305357698189,0.33090514330952664,0.5263714441280583,0.5097219838239407,0.2997639668179271,0.45135392032932437,0.018598826683901164,-0.026161840796564983,-0.04165165210256205,-0.006910450074602942,-0.03499812180644931
842,0.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,0.0,1.3333333333333333,1.0,0.0001,0.4,250.0,0.025451465874216705,6.630855032738156,0.3571350222306673,0.5330955367655125,0.505381407779365,0.3091237571889288,0.5133344481939771,-0.23714000729085524,0.0513569167141083,-0.18030021833182155,-0.003749346142178191,0.005907251540590006
843,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,0.0,1.3333333333333333,1.0,0.0001,0.4,202.0,0.030703762404410972,7.160881385046203,0.36539089974394856,0.6659448179680034,0.3838579589959992,0.3713406327199725,0.5693036143063883,-0.18606081289848106,-0.0039892698222123565,0.020156010568333306,0.018692531470926296,-0.024153161154104506
844,0.7,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,0.0,1.3333333333333333,1.0,0.0001,0.4,152.0,0.034287789313411476,7.489746939953421,0.40662897755677635,0.6793463635642929,0.37360320189474167,0.44660351604665943,0.5918714420682281,-0.17553923632305266,0.0016667730374151347,-0.027267805574010668,0.043279735938304316,0.0018507515966286164
845,0.8,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,0.0,1.3333333333333333,1.0,0.0001,0.4,74.0,0.03612654750662647,8.025557410983685,0.4528142815469929,0.6499655445243584,0.4284459691908657,0.49106802655346304,0.5944458060595623,0.11991493373852627,0.07140223519133387,-0.05364324088178982,-0.07032660924413899,-0.06824414888287973
846,0.9,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,0.0,1.3333333333333333,1.0,0.0001,0.4,28.0,0.03635648309811368,8.648677263167025,0.48821599295310136,0.6351362002199494,0.35712558811728595,0.5252839796536933,0.5733300784488308,0.37873488140736644,0.15442065166431432,-0.1311628012128914,0.04638040446835583,0.006860814598593927
847,1.0,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,0.0,1.3333333333333333,1.0,0.0001,0.4,10.0,0.03546769176830766,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
848,1.1,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,0.0,1.3333333333333333,1.0,0.0001,0.4,6.0,0.03390100377774896,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
849,1.2,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,0.0,1.3333333333333333,1.0,0.0001,0.4,0.0,1.177946629127291e-12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
850,1.3,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,0.0,1.3333333333333333,1.0,0.0001,0.4,0.0,4.988159261198888e-7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
851,1.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,0.0,1.3333333333333333,1.0,0.0001,0.4,0.0,6.463718449367661e-13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
852,1.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,0.0,1.3333333333333333,1.0,0.0001,0.4,0.0,1.9984014443252818e-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
853,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,0.4,278.0,0.02067923081976053,6.4321488651891645,0.2996343172557723,0.45430264820794786,0.6015162264843161,0.2653421342352299,0.4426121166144814,0.034189462211960876,-0.015310228324678743,-0.050747070141155884,-0.013034585258153705,-0.012778514005965814
854,0.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,0.4,288.0,0.0304724824952195,7.636014078764728,0.2790031582013684,0.3547791439062589,0.7226677266984345,0.22471949570836378,0.40712096375112083,0.060711510145188795,0.006060353889886496,0.2578386183673578,-0.017759906738295562,-0.0030723363022321284
855,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,0.4,270.0,0.04268551913813523,8.71430531175486,0.2818152845969837,0.32911125030341265,0.7117358797248907,0.23363239320614343,0.4198522977907197,0.09753464030827051,0.04830073039863491,0.058319493982980676,-0.01669843724543786,0.005974740736365847
856,0.7,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,0.4,292.0,0.055498991251740626,9.197631105457678,0.28293270939163145,0.23831079026650973,0.8260997948787786,0.15963457508533302,0.39063772180546547,-0.1003188859800666,0.011062301704878015,-0.2986113410257274,0.006975986377911073,-0.05611497748949334
857,0.8,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,0.4,278.0,0.06604487963869099,9.27824880775575,0.3065214384977127,0.3923691104430743,0.675439628732332,0.22276813009500052,0.4695231959833855,0.07078686148733149,-0.00898230567414174,0.08739513105782366,0.010203365189173965,-0.007261312896281976
858,0.9,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,0.4,236.0,0.07165015355791637,9.103771328080368,0.3546135670641389,0.6797420088685109,0.39659725309988425,0.3611036515743207,0.5556813377446432,0.1878071573275052,-0.1538278512161043,-0.13691686922591972,0.02631554997656655,0.09768717632561505
859,1.0,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,0.4,172.0,0.07200802827650155,8.927385404115036,0.3772291236089167,0.8145632690409452,0.2829205606842375,0.4400320194676465,0.665434435502945,-0.15988130006634863,0.060937471577834953,0.03728456378202549,0.020783494439621197,-0.10308171962806136
860,1.1,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,0.4,64.0,0.06934381758090402,9.243901385891835,0.4780285600356761,0.6516964648003015,0.3379773886859729,0.504657859682789,0.5447165660445533,0.19716854685433235,-0.03946791872234011,-0.024791421909849377,-0.01248585897819123,-0.039788474210112626
861,1.2,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,0.4,22.0,0.06428037409748466,9.66840510516374,0.3734151352103371,0.6718791251907844,0.3944316582229307,0.38347665448646856,0.5150606305069398,0.4451865636264619,0.029901379087838187,0.0644176857521846,0.03936339550899242,-0.04229192564528523
862,1.3,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,0.4,8.0,0.058349043968587644,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
863,1.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,0.4,2.0,0.05307401957811386,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
864,1.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,1.0,1.3333333333333333,1.0,0.0001,0.4,0.0,1.5283330156989905e-12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
865,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,0.4,268.0,0.016370323591971214,7.772002858251338,0.25071648458878515,0.39059166891651087,0.6648278703372467,0.24774820039183232,0.38180401056821184,-0.10641208869458472,0.009205543090363054,-0.015073703550777692,-0.005921935750766418,-0.061809624282096014
866,0.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,0.4,280.0,0.027322976990201364,9.008078980483733,0.25673951099716164,0.3253104104737365,0.7017136850380025,0.24636438195964874,0.3539245255735555,0.13722914772120612,-0.013551005877828697,-0.2293599052040565,-0.00863188958623738,-0.04930621970711507
867,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,0.4,262.0,0.04119640182167772,10.047148397960793,0.23289436654060247,0.24248458849685994,0.8282912161436967,0.17882109089900858,0.3141628105863168,-0.03453753550887942,0.05696724276137573,0.25408957787393716,0.011732776124962546,0.05634237209376183
868,0.7,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,0.4,274.0,0.05326929079324738,10.00884449428608,0.26684923124962884,0.3458380228322223,0.689913400247918,0.24986321618550247,0.39957935269948613,0.1401314687575693,0.02440595568565643,-0.11489314342868046,0.010090063677252587,-0.010578154427773729
869,0.8,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,0.4,268.0,0.0576010847515519,9.3771582789702,0.31131702976384207,0.45494013983079484,0.625444763815341,0.26212749457024875,0.4691876773791137,0.0957181392398382,-0.062122216041390635,-0.10824775070771492,0.0072954192659218705,0.028756323489268997
870,0.9,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,0.4,180.0,0.05515599966495288,8.958030286708247,0.40769047409607573,0.6833298830301285,0.35936880937047166,0.4217956368487277,0.5818534475003678,0.18413929091938397,0.09201903393822818,0.011589118439157196,-0.007170976270593367,-0.08102843771179767
871,1.0,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,0.4,58.0,0.04967585270801134,9.207323654982247,0.48303688381794985,0.6622536149316032,0.3410386894414324,0.5407349964327258,0.5678172097918529,-0.2815019537437066,0.020204816102305338,0.05595685499162621,0.06003901049234515,-0.09566078563478889
872,1.1,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,0.4,14.0,0.04327973885599867,9.623796058956144,0.5566523605435766,0.46774305418318557,0.3387023840983995,0.541705259298388,0.4969212990666563,0.34292277994518633,0.1758508847693205,0.11329545046710608,-0.04626055966620504,-0.09464315716192574
873,1.2,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,0.4,4.0,0.037296455174524956,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
874,1.3,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,0.4,0.0,1.9536527950947402e-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
875,1.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,0.4,0.0,1.3387069230930138e-12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
876,1.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,2.0,2.6666666666666665,1.0,0.0001,0.4,0.0,2.4424906541753444e-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
877,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,0.4,274.0,0.01624338073027265,9.315929749156554,0.2421089629500234,0.3341204761402441,0.664136436707788,0.2871561704386412,0.3342209748613829,-0.11875360475929347,-0.013414744790075072,0.07166923070173224,0.016967053611193366,-0.012582335951176317
878,0.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,0.4,314.0,0.03248779386143297,11.9491165152146,0.2065176750423646,0.2874998741512077,0.6394802064575885,0.3295117404305359,0.2820437102487254,0.051053253745132816,0.022823321153775326,-0.20181050958426042,0.02982730793198545,-0.018795582651816002
879,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,0.4,300.0,0.053696841789492744,13.880594646108609,0.18299992394031286,0.2979260243722594,0.5835925957306103,0.36275095979109734,0.2958062493109682,-0.054044996636268,-0.0035191565009288005,-0.23713063679407326,0.017255788440636154,0.007989600044003618
880,0.7,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,0.4,296.0,0.061212188253920274,10.940182521015641,0.2285148125109828,0.21445047992716695,0.8782927199122582,0.17490110119094684,0.3053564806022405,-0.08191493329339823,-0.007986429371693417,0.38869860068160533,-0.017212682852337752,-0.05869615182726824
881,0.8,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,0.4,252.0,0.050372188717226374,9.096325885239706,0.35023846694451455,0.5640448587599639,0.5137349726224114,0.31331357947139105,0.5324381992775584,0.3717208020789359,-0.10839630827363617,0.17967304407332357,0.016154400030680038,0.01707911107334269
882,0.9,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,0.4,68.0,0.03952797308423217,9.10803706655093,0.44816759575291415,0.6604687630903072,0.379495079165567,0.48867447405923314,0.5789288219557681,-0.12163582647104187,0.006222679997399566,-0.13582404328920492,-0.05133081527627851,-0.03706533437838037
883,1.0,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,0.4,6.0,0.030968684871387264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
884,1.1,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,0.4,4.0,0.02485313261727473,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
885,1.2,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,0.4,0.0,1.0418776952292319e-11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
886,1.3,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,0.4,0.0,1.2168044349891716e-13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
887,1.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,0.4,0.0,1.428627438571084e-9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
888,1.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,4.0,5.333333333333333,1.0,0.0001,0.4,0.0,1.283417816466681e-13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
889,0.4,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,6.0,8.0,1.0,0.0001,0.4,310.0,0.019236876993076746,11.662729841699432,0.2118217077234013,0.2950373658086732,0.5979697333547274,0.34873067550579356,0.2818606038734253,0.14899410335696972,-0.01804415556596704,-0.0802704637599751,-0.02983992973312304,-0.01707378320405982
890,0.5,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,6.0,8.0,1.0,0.0001,0.4,338.0,0.042724701274391375,28.007234069934476,0.17710255749294912,0.21715410620605433,0.28077721515775206,0.3848319430049235,0.5017999449315025,-0.047856932641693356,-0.019637732511220706,-0.013169403089280596,0.006825913477740547,0.006033513204694308
891,0.6,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,6.0,8.0,1.0,0.0001,0.4,89.0,0.06755380251647525,50.155529540563144,0.24849474381067566,0.33081199474057227,0.39451031625108196,0.39529780612313165,0.4231563670263113,-0.18577488349717147,0.04711436819040495,-0.1295969090290405,-0.024597663991220976,-0.035025670088777903
892,0.7,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,6.0,8.0,1.0,0.0001,0.4,310.0,0.08551010135334569,12.85550834222878,0.1872329978226846,0.27627675587395645,0.6311055768729084,0.3458601090327747,0.2985253979917472,0.005069503832244047,0.005789008638974099,-0.11308710304282803,0.005391579051378857,0.020291418842247257
893,0.8,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,6.0,8.0,1.0,0.0001,0.4,220.0,0.04573002285612959,8.892992506775794,0.3640253859430038,0.7203363879957326,0.35630338886210555,0.3843139954917937,0.5942915417407646,-0.022876616358852665,0.09000854945997916,-0.04490633820435416,0.009639137073891564,-0.01998796172711931
894,0.9,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,6.0,8.0,1.0,0.0001,0.4,24.0,0.030869342757519957,9.61309331813172,0.4597324599212868,0.6301832731578768,0.3987466112783644,0.4863151244681738,0.4927709002241001,-0.12843716814233122,-0.08130469877138542,0.04516149265465048,0.10776960332661562,0.0026422227715451004
895,1.0,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,6.0,8.0,1.0,0.0001,0.4,2.0,0.022360441570307144,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
896,1.1,0.0,0.1,0.0,1.0,0.0001,0.0,0.0,6.0,8.0,1.0,0.0001,0.4,4.0,0.01746683207343902,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
